""	"tcga_id"	"cohort"	"purity"	"log2_bap1"	"low_expresser"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"	"altered_status"	"alteration_type"	"subtype"	"bap1_activity_score"	"bap1_activity_class"
"9835"	"TCGA-D1-A17F-01"	"TCGA-UCEC"	0.68	11.1883073836394	FALSE	2	"chr3:2170634-145761148"	143590515	"unaltered"	"unaltered"	"UCEC_MSI"	-1508.80729433177	"Wildtype-like"
"9836"	"TCGA-D1-A16R-01"	"TCGA-UCEC"	0.78	11.6451731725524	FALSE	2	"chr3:40189103-84921899"	44732797	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1905.2749513787	"Wildtype-like"
"9837"	"TCGA-D1-A16I-01"	"TCGA-UCEC"	0.87	12.643615610491	FALSE	2	"chr3:52030494-59720118"	7689625	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1771.01682254902	"Wildtype-like"
"9838"	"TCGA-EY-A2OO-01"	"TCGA-UCEC"	0.38	11.4862106691532	FALSE	3	"chr3:44024530-74343641"	30319112	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1871.55925401138	"Wildtype-like"
"9839"	"TCGA-EY-A215-01"	"TCGA-UCEC"	0.83	11.6807922876003	FALSE	2	"chr3:2170634-197812401"	195641768	"altered"	"mutation"	"UCEC_MSI"	-1971.81788631643	"Wildtype-like"
"9840"	"TCGA-D1-A17N-01"	"TCGA-UCEC"	0.53	11.7215075954019	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-2038.93261193896	"Wildtype-like"
"9841"	"TCGA-AJ-A8CW-01"	"TCGA-UCEC"	0.78	11.44976722993	FALSE	2	"chr3:7559352-61204720"	53645369	"unaltered"	"unaltered"	"UCEC_MSI"	-1565.47697629381	"Wildtype-like"
"9842"	"TCGA-EO-A3AV-01"	"TCGA-UCEC"	0.45	11.5023583031678	FALSE	2	"chr3:2170634-61141631"	58970998	"unaltered"	"unaltered"	"UCEC_POLE"	-2226.76360804956	"Wildtype-like"
"9843"	"TCGA-FI-A2EU-01"	"TCGA-UCEC"	0.94	12.4351145749408	FALSE	3	"chr3:52234850-52721076"	486227	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1531.84713818119	"Wildtype-like"
"9844"	"TCGA-A5-A0GG-01"	"TCGA-UCEC"	0.41	11.4694197439379	FALSE	2	"chr3:51382435-77643086"	26260652	"unaltered"	"unaltered"	"UCEC_NA"	-1712.28771646189	"Wildtype-like"
"9845"	"TCGA-EY-A1GX-01"	"TCGA-UCEC"	0.98	11.3085808880508	FALSE	2	"chr3:2170634-61141148"	58970515	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1833.49572601851	"Wildtype-like"
"9846"	"TCGA-DF-A2KU-01"	"TCGA-UCEC"	0.73	11.7382797948467	FALSE	2	"chr3:35504294-79683017"	44178724	"unaltered"	"unaltered"	"UCEC_POLE"	-2054.57577462006	"Wildtype-like"
"9847"	"TCGA-D1-A17L-01"	"TCGA-UCEC"	0.74	11.4485303266258	FALSE	2	"chr3:2170634-61400026"	59229393	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-2078.0032283578	"Wildtype-like"
"9848"	"TCGA-BS-A0T9-01"	"TCGA-UCEC"	0.48	11.690467768142	FALSE	2	"chr3:2170634-169030712"	166860079	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1990.39811767683	"Wildtype-like"
"9849"	"TCGA-D1-A101-01"	"TCGA-UCEC"	0.23	11.4228861867408	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_MSI"	-1648.3552075848	"Wildtype-like"
"9850"	"TCGA-B5-A1MX-01"	"TCGA-UCEC"	0.66	11.4725535404173	FALSE	2	"chr3:2170634-197812401"	195641768	"altered"	"mutation"	"UCEC_MSI"	-1965.81356272935	"Wildtype-like"
"9851"	"TCGA-AX-A3G1-01"	"TCGA-UCEC"	0.73	11.1788254314691	FALSE	2	"chr3:46020348-53105126"	7084779	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1181.79557915649	"Wildtype-like"
"9852"	"TCGA-AJ-A3I9-01"	"TCGA-UCEC"	0.94	11.7921693810757	FALSE	2	"chr3:46263115-53781838"	7518724	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1368.8684783521	"Wildtype-like"
"9853"	"TCGA-BS-A0UA-01"	"TCGA-UCEC"	0.58	11.4678038983308	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_MSI"	-1671.99426448858	"Wildtype-like"
"9854"	"TCGA-AX-A1CC-01"	"TCGA-UCEC"	0.29	11.3511192544156	FALSE	2	"chr3:52025396-53725362"	1699967	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1247.33489384712	"Wildtype-like"
"9855"	"TCGA-D1-A169-01"	"TCGA-UCEC"	0.67	12.156289695799	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-2288.89637380399	"Wildtype-like"
"9856"	"TCGA-AP-A05H-01"	"TCGA-UCEC"	0.9	12.2616319532163	FALSE	3	"chr3:50745349-61141148"	10395800	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1511.59506429733	"Wildtype-like"
"9857"	"TCGA-AP-A053-01"	"TCGA-UCEC"	0.92	11.670853742156	FALSE	3	"chr3:51800574-53878414"	2077841	"unaltered"	"unaltered"	"UCEC_NA"	-1196.96701902752	"Wildtype-like"
"9858"	"TCGA-B5-A3FA-01"	"TCGA-UCEC"	0.8	11.4155046144634	FALSE	2	"chr3:2170634-116429768"	114259135	"altered"	"mutation"	"UCEC_POLE"	-2060.57978694012	"Wildtype-like"
"9859"	"TCGA-A5-A0GI-01"	"TCGA-UCEC"	0.96	11.3939115181682	FALSE	2	"chr3:28901353-105014725"	76113373	"unaltered"	"unaltered"	"UCEC_MSI"	-1753.47170003981	"Wildtype-like"
"9860"	"TCGA-AX-A2HA-01"	"TCGA-UCEC"	0.91	11.5362708119133	FALSE	2	"chr3:49419460-74436418"	25016959	"unaltered"	"unaltered"	"UCEC_MSI"	-1541.87250233325	"Wildtype-like"
"9861"	"TCGA-B5-A0K4-01"	"TCGA-UCEC"	0.82	12.317998016804	FALSE	3	"chr3:2170634-170208667"	168038034	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-2312.02597483439	"Wildtype-like"
"9862"	"TCGA-A5-A0G2-01"	"TCGA-UCEC"	0.42	11.6462402413191	FALSE	2	"chr3:50714212-69844112"	19129901	"altered"	"mutation"	"UCEC_POLE"	-2808.22964183303	"Mutant-like"
"9863"	"TCGA-D1-A1NU-01"	"TCGA-UCEC"	0.87	11.714700215749	FALSE	2	"chr3:47858382-62147818"	14289437	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1242.32602244884	"Wildtype-like"
"9864"	"TCGA-D1-A17Q-01"	"TCGA-UCEC"	0.88	12.2377246034198	FALSE	2	"chr3:2170634-163997149"	161826516	"unaltered"	"unaltered"	"UCEC_POLE"	-2671.69033637875	"Mutant-like"
"9865"	"TCGA-EO-A1Y7-01"	"TCGA-UCEC"	0.94	12.0487457778737	FALSE	2	"chr3:50179660-53712062"	3532403	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1684.74446592578	"Wildtype-like"
"9866"	"TCGA-D1-A2G0-01"	"TCGA-UCEC"	0.76	11.6258088657288	FALSE	2	"chr3:45571887-197812401"	152240515	"unaltered"	"unaltered"	"UCEC_MSI"	-2655.81742774455	"Mutant-like"
"9867"	"TCGA-AX-A06D-01"	"TCGA-UCEC"	0.88	12.0341875335209	FALSE	3	"chr3:41238368-66886795"	25648428	"unaltered"	"unaltered"	"UCEC_NA"	-1532.97582495585	"Wildtype-like"
"9868"	"TCGA-B5-A0K0-01"	"TCGA-UCEC"	0.71	11.1800631961056	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1572.38938647029	"Wildtype-like"
"9869"	"TCGA-AJ-A6NU-01"	"TCGA-UCEC"	0.42	10.5593584273405	TRUE	1	"chr3:50278688-56613771"	6335084	"altered"	"copynumber"	"UCEC_CN_HIGH"	-1668.09825875617	"Wildtype-like"
"9870"	"TCGA-D1-A15W-01"	"TCGA-UCEC"	0.66	11.1802999345092	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1705.19506420236	"Wildtype-like"
"9871"	"TCGA-AP-A05D-01"	"TCGA-UCEC"	0.68	11.0672078428113	TRUE	2	"chr3:52216684-53673835"	1457152	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-2344.62813427533	"Wildtype-like"
"9872"	"TCGA-A5-A0G1-01"	"TCGA-UCEC"	NA	11.2329935076058	FALSE	2	"chr3:2170634-109927378"	107756745	"unaltered"	"unaltered"	"UCEC_POLE"	-2107.07159441409	"Wildtype-like"
"9873"	"TCGA-AP-A059-01"	"TCGA-UCEC"	0.46	11.3375800146485	FALSE	2	"chr3:2170634-197812401"	195641768	"altered"	"mutation"	"UCEC_POLE"	-2044.86491245303	"Wildtype-like"
"9874"	"TCGA-B5-A0K8-01"	"TCGA-UCEC"	0.8	12.0304651421785	FALSE	2	"chr3:41574276-61861505"	20287230	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1579.44573453025	"Wildtype-like"
"9875"	"TCGA-A5-A0GQ-01"	"TCGA-UCEC"	0.4	11.188255944095	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1716.41773402761	"Wildtype-like"
"9876"	"TCGA-AP-A0LH-01"	"TCGA-UCEC"	0.93	11.2314217802469	FALSE	1	"chr3:50309249-57474185"	7164937	"altered"	"copynumber"	"UCEC_CN_HIGH"	-1903.36670847	"Wildtype-like"
"9877"	"TCGA-D1-A15Z-01"	"TCGA-UCEC"	0.83	11.2371904172151	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1549.25377065084	"Wildtype-like"
"9878"	"TCGA-AX-A3G6-01"	"TCGA-UCEC"	0.82	12.3962993571826	FALSE	6	"chr3:51735190-52800737"	1065548	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1256.69978529476	"Wildtype-like"
"9879"	"TCGA-B5-A0JR-01"	"TCGA-UCEC"	0.74	11.2993452794481	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_MSI"	-1636.26972295527	"Wildtype-like"
"9880"	"TCGA-A5-A0GU-01"	"TCGA-UCEC"	0.77	10.851272270361	TRUE	2	"chr3:6365122-125809999"	119444878	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1625.64613313074	"Wildtype-like"
"9881"	"TCGA-AX-A062-01"	"TCGA-UCEC"	0.94	10.5553954022085	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1179.62982633207	"Wildtype-like"
"9882"	"TCGA-PG-A5BC-01"	"TCGA-UCEC"	0.73	11.2701973566255	FALSE	2	"chr3:52234850-52954982"	720133	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-808.218647103939	"Wildtype-like"
"9883"	"TCGA-BS-A0TG-01"	"TCGA-UCEC"	0.74	11.3325702441334	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1670.82838812261	"Wildtype-like"
"9884"	"TCGA-D1-A1O7-01"	"TCGA-UCEC"	0.73	11.1272936308378	FALSE	2	"chr3:2170634-129594146"	127423513	"unaltered"	"unaltered"	"UCEC_MSI"	-1720.4625116446	"Wildtype-like"
"9885"	"TCGA-BG-A0W2-01"	"TCGA-UCEC"	0.8	10.9499503771416	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1314.01147758103	"Wildtype-like"
"9886"	"TCGA-D1-A168-01"	"TCGA-UCEC"	0.85	12.1182383219138	FALSE	2	"chr3:44374443-53415751"	9041309	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-2392.3528653689	"Wildtype-like"
"9887"	"TCGA-E6-A8L9-01"	"TCGA-UCEC"	0.73	11.4033120822242	FALSE	3	"chr3:52145372-52457456"	312085	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1314.44261418294	"Wildtype-like"
"9888"	"TCGA-FI-A2D6-01"	"TCGA-UCEC"	0.88	12.2021148978156	FALSE	2	"chr3:2170634-102318841"	100148208	"unaltered"	"unaltered"	"UCEC_MSI"	-1990.50464708673	"Wildtype-like"
"9889"	"TCGA-B5-A11X-01"	"TCGA-UCEC"	NA	11.1780991614383	FALSE	NA	NA	NA	NA	NA	"UCEC_NA"	-1556.36411547877	"Wildtype-like"
"9890"	"TCGA-D1-A16V-01"	"TCGA-UCEC"	0.82	11.0391765418494	TRUE	2	"chr3:50584687-53706912"	3122226	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1842.75860653208	"Wildtype-like"
"9891"	"TCGA-AJ-A3EL-01"	"TCGA-UCEC"	0.68	11.0855708651921	FALSE	2	"chr3:23333068-62019981"	38686914	"unaltered"	"unaltered"	"UCEC_POLE"	-1473.33517074286	"Wildtype-like"
"9892"	"TCGA-AP-A0LG-01"	"TCGA-UCEC"	0.85	11.4187664168132	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_MSI"	-1906.92335416344	"Wildtype-like"
"9893"	"TCGA-AX-A1CK-01"	"TCGA-UCEC"	0.91	11.4224646962137	FALSE	2	"chr3:36106838-67286017"	31179180	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1379.33826171149	"Wildtype-like"
"9894"	"TCGA-AJ-A3NC-01"	"TCGA-UCEC"	0.78	10.8384356477239	TRUE	2	"chr3:10617669-116918089"	106300421	"unaltered"	"unaltered"	"UCEC_NA"	-1221.64804922747	"Wildtype-like"
"9895"	"TCGA-AP-A1DV-01"	"TCGA-UCEC"	0.88	11.2558306220982	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_POLE"	-1924.45442527776	"Wildtype-like"
"9896"	"TCGA-B5-A3S1-01"	"TCGA-UCEC"	0.78	11.6869748227397	FALSE	5	"chr3:51826801-52792531"	965731	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1252.84990088576	"Wildtype-like"
"9897"	"TCGA-B5-A3FH-01"	"TCGA-UCEC"	0.81	10.4724301731482	TRUE	2	"chr3:2170634-168749911"	166579278	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1647.41223020766	"Wildtype-like"
"9898"	"TCGA-D1-A16Y-01"	"TCGA-UCEC"	0.89	12.0825244325987	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_POLE"	-2080.98912347308	"Wildtype-like"
"9899"	"TCGA-B5-A1MS-01"	"TCGA-UCEC"	0.91	11.8019055937696	FALSE	4	"chr3:48407507-74795481"	26387975	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-910.549153433712	"Wildtype-like"
"9900"	"TCGA-FI-A2CY-01"	"TCGA-UCEC"	0.83	11.7936883480006	FALSE	2	"chr3:47121947-52619726"	5497780	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1465.11341460305	"Wildtype-like"
"9901"	"TCGA-B5-A5OE-01"	"TCGA-UCEC"	0.92	12.0547300696757	FALSE	2	"chr3:50649521-52462120"	1812600	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-2227.45276841989	"Wildtype-like"
"9902"	"TCGA-EY-A548-01"	"TCGA-UCEC"	0.66	10.7853082211849	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_MSI"	-1450.85018143867	"Wildtype-like"
"9903"	"TCGA-5B-A90C-01"	"TCGA-UCEC"	0.83	11.4924278485501	FALSE	4	"chr3:52372586-56732145"	4359560	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1413.45635206656	"Wildtype-like"
"9904"	"TCGA-D1-A16S-01"	"TCGA-UCEC"	0.71	11.3041974971753	FALSE	3	"chr3:49990690-53067810"	3077121	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1705.86669629118	"Wildtype-like"
"9905"	"TCGA-BK-A139-01"	"TCGA-UCEC"	0.44	9.58686620444574	TRUE	3	"chr3:41613732-55271371"	13657640	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-325.884443807146	"Wildtype-like"
"9906"	"TCGA-EY-A1GC-01"	"TCGA-UCEC"	0.58	11.8760690427438	FALSE	5	"chr3:50756696-52535464"	1778769	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1622.42454969007	"Wildtype-like"
"9907"	"TCGA-E6-A2P8-01"	"TCGA-UCEC"	0.59	11.6527385036552	FALSE	2	"chr3:2170634-54754816"	52584183	"unaltered"	"unaltered"	"UCEC_MSI"	-1719.96070154046	"Wildtype-like"
"9908"	"TCGA-D1-A17U-01"	"TCGA-UCEC"	0.7	11.2348490820832	FALSE	2	"chr3:36850436-197812401"	160961966	"unaltered"	"unaltered"	"UCEC_MSI"	-1992.02867738142	"Wildtype-like"
"9909"	"TCGA-A5-A2K5-01"	"TCGA-UCEC"	0.73	11.4847994849774	FALSE	2	"chr3:2170634-65190721"	63020088	"altered"	"mutation"	"UCEC_POLE"	-2015.40748313445	"Wildtype-like"
"9910"	"TCGA-D1-A16F-01"	"TCGA-UCEC"	NA	11.3395393659842	FALSE	NA	NA	NA	NA	NA	"UCEC_NA"	-1749.11530760137	"Wildtype-like"
"9911"	"TCGA-AP-A0LM-01"	"TCGA-UCEC"	0.57	11.643873317406	FALSE	2	"chr3:2170634-116182140"	114011507	"unaltered"	"unaltered"	"UCEC_POLE"	-1427.19034733581	"Wildtype-like"
"9912"	"TCGA-D1-A16G-01"	"TCGA-UCEC"	0.36	11.3350377876786	FALSE	4	"chr3:42800753-52658236"	9857484	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-2313.49446527613	"Wildtype-like"
"9913"	"TCGA-D1-A175-01"	"TCGA-UCEC"	0.8	11.7467570543278	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"UCEC_NA"	-1791.74117464442	"Wildtype-like"
"9914"	"TCGA-BG-A0MI-01"	"TCGA-UCEC"	0.86	11.6149360715429	FALSE	2	"chr3:2933749-84304566"	81370818	"unaltered"	"unaltered"	"UCEC_CN_LOW"	-1857.59851996803	"Wildtype-like"
"9915"	"TCGA-AJ-A2QM-01"	"TCGA-UCEC"	0.83	11.4943519345986	FALSE	4	"chr3:50131833-53928562"	3796730	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-1284.10919324551	"Wildtype-like"
"9916"	"TCGA-AX-A0IU-01"	"TCGA-UCEC"	0.79	11.3780294521489	FALSE	2	"chr3:42365378-61287807"	18922430	"unaltered"	"unaltered"	"UCEC_CN_HIGH"	-2023.42004833892	"Wildtype-like"
"9917"	"TCGA-PG-A917-01"	"TCGA-UCEC"	0.77	11.113352605655	FALSE	2	"chr3:11866564-69119239"	57252676	"unaltered"	"unaltered"	"UCEC_MSI"	-1599.05404029776	"Wildtype-like"
"9918"	"TCGA-EY-A1G8-01"	"TCGA-UCEC"	0.76	11.2750666991627	FALSE	2	"chr3:2170634-172710718"	170540085	"unaltered"	"unaltered"	"UCEC_NA"	-1359.66967174279	"Wildtype-like"
"9919"	"TCGA-FY-A4B0-01"	"TCGA-THCA"	0.72	12.416121406171	FALSE	2	"chr3:23826590-197812401"	173985812	"unaltered"	"unaltered"	"THCA_NA"	-1988.58494468894	"Wildtype-like"
"9920"	"TCGA-ET-A3DT-01"	"TCGA-THCA"	0.53	12.0874916945036	FALSE	2	"chr3:2170634-112435478"	110264845	"unaltered"	"unaltered"	"THCA_NA"	-1220.91443172095	"Wildtype-like"
"9921"	"TCGA-ET-A39I-01"	"TCGA-THCA"	0.8	12.466609189959	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1500.69825467332	"Wildtype-like"
"9922"	"TCGA-DJ-A2PR-01"	"TCGA-THCA"	1	12.4893960158584	FALSE	2	"chr3:14815586-67145400"	52329815	"unaltered"	"unaltered"	"THCA_NA"	-1341.90486379904	"Wildtype-like"
"9923"	"TCGA-DJ-A2PP-01"	"TCGA-THCA"	0.77	12.4244326250073	FALSE	2	"chr3:30151286-197812401"	167661116	"unaltered"	"unaltered"	"THCA_NA"	-1617.93932057501	"Wildtype-like"
"9924"	"TCGA-EL-A4K6-01"	"TCGA-THCA"	0.82	12.6933855452829	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1345.45607608151	"Wildtype-like"
"9925"	"TCGA-EL-A3MZ-01"	"TCGA-THCA"	0.6	12.1105100050324	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1441.97223335493	"Wildtype-like"
"9926"	"TCGA-EM-A2P2-01"	"TCGA-THCA"	0.85	11.2320879829767	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1456.35693627686	"Wildtype-like"
"9927"	"TCGA-EM-A22N-01"	"TCGA-THCA"	0.57	12.8379298961121	FALSE	4	"chr3:2170634-106892748"	104722115	"unaltered"	"unaltered"	"THCA_NA"	-1568.20440923402	"Wildtype-like"
"9928"	"TCGA-BJ-A0Z0-01"	"TCGA-THCA"	0.89	12.1134168692975	FALSE	2	"chr3:35070195-197812401"	162742207	"unaltered"	"unaltered"	"THCA_NA"	-1426.3151568089	"Wildtype-like"
"9929"	"TCGA-EM-A3FO-01"	"TCGA-THCA"	0.82	11.6286441170025	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1595.49310507832	"Wildtype-like"
"9930"	"TCGA-FY-A3BL-01"	"TCGA-THCA"	0.97	12.4804790507014	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1460.37313866752	"Wildtype-like"
"9931"	"TCGA-ET-A40T-01"	"TCGA-THCA"	0.63	11.8724347217968	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1453.90138662466	"Wildtype-like"
"9932"	"TCGA-E8-A3X7-01"	"TCGA-THCA"	0.65	12.2572678600933	FALSE	2	"chr3:46668608-197812401"	151143794	"unaltered"	"unaltered"	"THCA_NA"	-1495.70018516588	"Wildtype-like"
"9933"	"TCGA-ET-A40S-01"	"TCGA-THCA"	0.69	11.9938245877161	TRUE	2	"chr3:2170634-53164998"	50994365	"unaltered"	"unaltered"	"THCA_NA"	-1235.79113381596	"Wildtype-like"
"9934"	"TCGA-4C-A93U-01"	"TCGA-THCA"	0.73	12.1602872904807	FALSE	2	"chr3:2170634-86212375"	84041742	"unaltered"	"unaltered"	"THCA_NA"	-1328.67480564757	"Wildtype-like"
"9935"	"TCGA-DJ-A3UX-01"	"TCGA-THCA"	NA	12.1832337218624	FALSE	NA	"chr3:2170634-77436274"	75265641	NA	NA	"THCA_NA"	-1269.75535561447	"Wildtype-like"
"9936"	"TCGA-EM-A22M-01"	"TCGA-THCA"	0.51	12.1752079699476	FALSE	2	"chr3:2170634-133781134"	131610501	"unaltered"	"unaltered"	"THCA_NA"	-1485.23160412957	"Wildtype-like"
"9937"	"TCGA-E3-A3DY-01"	"TCGA-THCA"	0.69	12.0851560354475	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1347.66715457928	"Wildtype-like"
"9938"	"TCGA-BJ-A3PU-01"	"TCGA-THCA"	0.8	12.3248925107392	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1572.14798211851	"Wildtype-like"
"9939"	"TCGA-DJ-A1QF-01"	"TCGA-THCA"	0.78	12.23467689163	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1339.98671173847	"Wildtype-like"
"9940"	"TCGA-EL-A3CL-01"	"TCGA-THCA"	0.74	12.028942200137	TRUE	2	"chr3:45886249-58631785"	12745537	"unaltered"	"unaltered"	"THCA_NA"	-1691.44340203469	"Wildtype-like"
"9941"	"TCGA-DJ-A3UP-01"	"TCGA-THCA"	0.88	12.2506283244512	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1425.47893319505	"Wildtype-like"
"9942"	"TCGA-J8-A3O0-01"	"TCGA-THCA"	0.85	11.7769607542671	TRUE	2	"chr3:2170634-110599175"	108428542	"unaltered"	"unaltered"	"THCA_NA"	-1393.14668403401	"Wildtype-like"
"9943"	"TCGA-EM-A2CT-01"	"TCGA-THCA"	1	12.4804294918372	FALSE	2	"chr3:43201600-197812401"	154610802	"unaltered"	"unaltered"	"THCA_NA"	-1707.30400634618	"Wildtype-like"
"9944"	"TCGA-EM-A1CW-01"	"TCGA-THCA"	0.54	12.76941677828	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1636.29271891314	"Wildtype-like"
"9945"	"TCGA-J8-A4HY-01"	"TCGA-THCA"	0.45	12.5433374518873	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1724.51858956023	"Wildtype-like"
"9946"	"TCGA-DJ-A1QQ-01"	"TCGA-THCA"	0.93	12.2062649064601	FALSE	2	"chr3:45963924-86267678"	40303755	"unaltered"	"unaltered"	"THCA_NA"	-1436.56060723326	"Wildtype-like"
"9947"	"TCGA-EL-A3H2-01"	"TCGA-THCA"	0.84	12.6256911189632	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1709.74108465676	"Wildtype-like"
"9948"	"TCGA-MK-A4N6-01"	"TCGA-THCA"	0.96	12.3925991997316	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1399.30601146577	"Wildtype-like"
"9949"	"TCGA-EM-A3AO-01"	"TCGA-THCA"	0.66	11.9548409373149	TRUE	2	"chr3:2170634-64727268"	62556635	"unaltered"	"unaltered"	"THCA_NA"	-1404.09318252176	"Wildtype-like"
"9950"	"TCGA-FE-A234-01"	"TCGA-THCA"	0.58	12.0881703478259	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1645.46797962418	"Wildtype-like"
"9951"	"TCGA-ET-A4KQ-01"	"TCGA-THCA"	0.36	12.4589274892047	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"THCA_NA"	-1295.61668462352	"Wildtype-like"
"9952"	"TCGA-DJ-A3V0-01"	"TCGA-THCA"	0.67	12.1313658872821	FALSE	2	"chr3:39252529-197812401"	158559873	"unaltered"	"unaltered"	"THCA_NA"	-1294.85198904664	"Wildtype-like"
"9953"	"TCGA-ET-A2MY-01"	"TCGA-THCA"	0.81	12.4144763607229	FALSE	2	"chr3:18968589-197812401"	178843813	"unaltered"	"unaltered"	"THCA_NA"	-1505.49754877582	"Wildtype-like"
"9954"	"TCGA-EM-A3AI-01"	"TCGA-THCA"	0.78	12.311562301559	FALSE	2	"chr3:2170634-62890505"	60719872	"unaltered"	"unaltered"	"THCA_NA"	-1314.35839812274	"Wildtype-like"
"9955"	"TCGA-EL-A3H5-01"	"TCGA-THCA"	0.51	11.6936769731399	TRUE	2	"chr3:2170634-118083796"	115913163	"unaltered"	"unaltered"	"THCA_NA"	-1073.43937256361	"Wildtype-like"
