file_name	cases	project
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_H04_1538066.nocnv_grch38.seg.v2.txt	TCGA-5U-AB0E-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A11_1538062.nocnv_grch38.seg.v2.txt	TCGA-XU-A92Y-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F07_1537914.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96P-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H09_1537316.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QU-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D06_1537844.nocnv_grch38.seg.v2.txt	TCGA-ZC-AAA7-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E03_1538178.nocnv_grch38.seg.v2.txt	TCGA-XU-A931-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C11_1537364.nocnv_grch38.seg.v2.txt	TCGA-3Q-A9WF-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E12_1537944.nocnv_grch38.seg.v2.txt	TCGA-ZB-A969-11A-11D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G08_1538028.nocnv_grch38.seg.v2.txt	TCGA-XU-AAY1-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B10_1538122.nocnv_grch38.seg.v2.txt	TCGA-XU-A92V-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_G10_1538048.nocnv_grch38.seg.v2.txt	TCGA-3T-AA9L-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A03_1537382.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXV-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D04_1538070.nocnv_grch38.seg.v2.txt	TCGA-X7-A8D8-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H03_1537986.nocnv_grch38.seg.v2.txt	TCGA-ZB-A966-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D10_1538158.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M5-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H03_1537432.nocnv_grch38.seg.v2.txt	TCGA-X7-A8D6-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D09_1538054.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RB-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E01_1537896.nocnv_grch38.seg.v2.txt	TCGA-ZB-A965-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E08_1538120.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M6-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G10_1537918.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96O-10A-01D-A42A-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F12_1537414.nocnv_grch38.seg.v2.txt	TCGA-5G-A9ZZ-01A-31D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_E05_1537326.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QT-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B05_1538188.nocnv_grch38.seg.v2.txt	TCGA-XU-A933-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C12_1537336.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DC-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A04_1537360.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXV-10A-01D-A42A-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A11_1537440.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96C-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D11_1538222.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M5-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_H02_1538138.nocnv_grch38.seg.v2.txt	TCGA-4X-A9FA-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H04_1537300.nocnv_grch38.seg.v2.txt	TCGA-X7-A8D6-11A-22D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_H05_1538096.nocnv_grch38.seg.v2.txt	TCGA-5U-AB0E-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E02_1537920.nocnv_grch38.seg.v2.txt	TCGA-ZB-A965-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E09_1538210.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M6-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D05_1538024.nocnv_grch38.seg.v2.txt	TCGA-ZC-AAA7-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E06_1538040.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RC-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A09_1537430.nocnv_grch38.seg.v2.txt	TCGA-ZB-A963-10A-01D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D04_1537956.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96V-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E02_1538140.nocnv_grch38.seg.v2.txt	TCGA-XU-A931-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G05_1537994.nocnv_grch38.seg.v2.txt	TCGA-ZC-AAAA-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_D02_1537282.nocnv_grch38.seg.v2.txt	TCGA-XH-A853-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G07_1537842.nocnv_grch38.seg.v2.txt	TCGA-XU-AAY1-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_D03_1537412.nocnv_grch38.seg.v2.txt	TCGA-XH-A853-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_H01_1538150.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QR-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D11_1538030.nocnv_grch38.seg.v2.txt	TCGA-ZC-AAAF-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F02_1537314.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RH-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F03_1537286.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RH-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D02_1538154.nocnv_grch38.seg.v2.txt	TCGA-XU-A92X-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F11_1538012.nocnv_grch38.seg.v2.txt	TCGA-ZL-A9V6-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B02_1538124.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RI-01A-12D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A05_1538196.nocnv_grch38.seg.v2.txt	TCGA-XM-A8R8-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B02_1537404.nocnv_grch38.seg.v2.txt	TCGA-ZB-A961-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B04_1538202.nocnv_grch38.seg.v2.txt	TCGA-XU-A933-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B03_1537310.nocnv_grch38.seg.v2.txt	TCGA-ZB-A961-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D05_1538206.nocnv_grch38.seg.v2.txt	TCGA-X7-A8D8-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A10_1538034.nocnv_grch38.seg.v2.txt	TCGA-XU-A92Y-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H08_1537332.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QU-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G09_1537890.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96O-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F09_1537390.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QW-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C10_1537290.nocnv_grch38.seg.v2.txt	TCGA-3Q-A9WF-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G03_1537978.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXY-01A-11D-A427-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H05_1537980.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96R-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B06_1537450.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96H-01A-11D-A427-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H06_1537946.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96R-10A-01D-A42A-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B07_1537334.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96H-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E10_1538110.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DI-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H06_1537438.nocnv_grch38.seg.v2.txt	TCGA-4X-A9FD-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_H08_1538208.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RL-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_G06_1538128.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RD-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_D01_1538176.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DG-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D02_1538000.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXZ-10A-01D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F06_1537924.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXW-10A-01D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F05_1537954.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXW-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F06_1537402.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QS-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_G12_1537298.nocnv_grch38.seg.v2.txt	TCGA-3G-AB19-11A-22D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C04_1537424.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M8-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_G10_1537302.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QL-11A-11D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B09_1538186.nocnv_grch38.seg.v2.txt	TCGA-XM-AAZ2-12A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A09_1538084.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M3-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_E01_1537354.nocnv_grch38.seg.v2.txt	TCGA-4X-A9FC-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_D07_1537288.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DD-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E03_1537966.nocnv_grch38.seg.v2.txt	TCGA-YT-A95F-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F11_1537452.nocnv_grch38.seg.v2.txt	TCGA-4X-A9FB-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_D04_1537422.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M1-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_F03_1538056.nocnv_grch38.seg.v2.txt	TCGA-3G-AB0O-11A-31D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C02_1537446.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M0-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B09_1537426.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96A-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_G07_1538076.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RD-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D01_1537916.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXZ-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B12_1537418.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96Q-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_F05_1538146.nocnv_grch38.seg.v2.txt	TCGA-X7-A8D9-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_F07_1537372.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QS-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H09_1537880.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96B-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_C04_1538112.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QN-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G11_1537858.nocnv_grch38.seg.v2.txt	TCGA-XU-A936-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_G05_1538164.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M7-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H02_1537374.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DE-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H01_1537322.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DE-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E11_1538100.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DI-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_D06_1537392.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DD-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B08_1537346.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96A-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_D05_1537340.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M1-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_C12_1538190.nocnv_grch38.seg.v2.txt	TCGA-X7-A8DG-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F01_1537936.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96D-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_H11_1538174.nocnv_grch38.seg.v2.txt	TCGA-XU-A930-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_G11_1537320.nocnv_grch38.seg.v2.txt	TCGA-3G-AB19-01A-21D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_F09_1538042.nocnv_grch38.seg.v2.txt	TCGA-4X-A9F9-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C05_1537280.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M8-10A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_H07_1537264.nocnv_grch38.seg.v2.txt	TCGA-4X-A9FD-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F02_1537950.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96D-10A-01D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_C11_1537976.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96L-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B01_1537442.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96K-10A-01D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F09_1537990.nocnv_grch38.seg.v2.txt	TCGA-YT-A95E-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B12_1538068.nocnv_grch38.seg.v2.txt	TCGA-XU-A932-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E06_1537870.nocnv_grch38.seg.v2.txt	TCGA-XU-AAXX-10A-01D-A42A-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G12_1537866.nocnv_grch38.seg.v2.txt	TCGA-XU-A936-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A07_1538130.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M3-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_E07_1537380.nocnv_grch38.seg.v2.txt	TCGA-X7-A8M4-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A12_1538166.nocnv_grch38.seg.v2.txt	TCGA-XU-A92Q-01A-11D-A422-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F03_1537984.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96G-01A-11D-A427-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_F10_1538218.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QQ-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_F11_1538074.nocnv_grch38.seg.v2.txt	TCGA-4V-A9QQ-10B-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F04_1537926.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96G-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E01_1538156.nocnv_grch38.seg.v2.txt	TCGA-XU-A92U-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_A01_1538172.nocnv_grch38.seg.v2.txt	TCGA-XU-A92R-01A-11D-A422-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B03_1538214.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RI-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F12_1537848.nocnv_grch38.seg.v2.txt	TCGA-ZL-A9V6-10A-01D-A42A-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A06_1537454.nocnv_grch38.seg.v2.txt	TCGA-YT-A95D-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_B07_1538064.nocnv_grch38.seg.v2.txt	TCGA-XU-A92W-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_E07_1538216.nocnv_grch38.seg.v2.txt	TCGA-XM-A8RC-10A-01D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F08_1538020.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96P-10A-01D-A42A-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_G01_1537428.nocnv_grch38.seg.v2.txt	TCGA-5G-A9ZZ-10A-01D-A425-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_C03_1538072.nocnv_grch38.seg.v2.txt	TCGA-XM-AAZ3-12A-01D-A425-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_G02_1537444.nocnv_grch38.seg.v2.txt	TCGA-3G-AB0T-01A-11D-A422-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A08_1537272.nocnv_grch38.seg.v2.txt	TCGA-ZB-A963-01A-11D-A427-01	TCGA-THYM
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_G03_1537312.nocnv_grch38.seg.v2.txt	TCGA-3G-AB0T-11A-11D-A425-01	TCGA-THYM
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H10_1537862.nocnv_grch38.seg.v2.txt	TCGA-ZB-A96B-10A-01D-A42A-01	TCGA-THYM
ODDER_p_TCGA_Batch_431_NSP_GenomeWideSNP_6_C01_1538118.nocnv_grch38.seg.v2.txt	TCGA-XU-A932-10A-01D-A425-01	TCGA-THYM
WRIED_p_TCGA_143_147_150_Hahn_N_GenomeWideSNP_6_F03_799944.nocnv_grch38.seg.v2.txt	TCGA-DI-A1NN-01A-11D-A16C-01	TCGA-UCEC
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F07_780628.nocnv_grch38.seg.v2.txt	TCGA-EY-A215-10A-01D-A14J-01	TCGA-UCEC
CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_D11_780708.nocnv_grch38.seg.v2.txt	TCGA-EY-A215-01A-11D-A14J-01	TCGA-UCEC
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_B06_1051532.nocnv_grch38.seg.v2.txt	TCGA-AX-A3GI-01A-11D-A20R-01	TCGA-UCEC
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_F12_1051368.nocnv_grch38.seg.v2.txt	TCGA-AX-A3GI-10A-01D-A20R-01	TCGA-UCEC
SCAUR_p_TCGA_b94_SNP_N_GenomeWideSNP_6_H07_755352.nocnv_grch38.seg.v2.txt	TCGA-D1-A17M-10A-01D-A12G-01	TCGA-UCEC
SWEDE_p_TCGAb322_23_24_25_26NSP_GenomeWideSNP_6_C10_1364948.nocnv_grch38.seg.v2.txt	TCGA-QF-A5YS-10A-01D-A31T-01	TCGA-UCEC
DLP_REDO_FROM_SWEDE_C11.nocnv_grch38.seg.v2.txt	TCGA-QF-A5YS-01A-11D-A31T-01	TCGA-UCEC
MODEM_p_TCGAb59_SNP_N_GenomeWideSNP_6_A06_680420.nocnv_grch38.seg.v2.txt	TCGA-A5-A0GP-10A-01D-A042-01	TCGA-UCEC
CARRS_p_TCGASNP_b92_N_GenomeWideSNP_6_F01_735762.nocnv_grch38.seg.v2.txt	TCGA-B5-A11U-10A-01D-A120-01	TCGA-UCEC
CARRS_p_TCGASNP_b92_N_GenomeWideSNP_6_A03_735716.nocnv_grch38.seg.v2.txt	TCGA-B5-A11U-01A-11D-A120-01	TCGA-UCEC
CARRS_p_TCGASNP_b92_N_GenomeWideSNP_6_C04_735666.nocnv_grch38.seg.v2.txt	TCGA-A5-A0GR-10A-01D-A120-01	TCGA-UCEC
GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_E02_778078.nocnv_grch38.seg.v2.txt	TCGA-EY-A1GJ-10A-01D-A141-01	TCGA-UCEC
CARRS_p_TCGASNP_b92_N_GenomeWideSNP_6_F03_735656.nocnv_grch38.seg.v2.txt	TCGA-B5-A11J-01A-11D-A120-01	TCGA-UCEC
CARRS_p_TCGASNP_b92_N_GenomeWideSNP_6_A06_735586.nocnv_grch38.seg.v2.txt	TCGA-B5-A11J-10A-01D-A120-01	TCGA-UCEC
CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_E11_914016.nocnv_grch38.seg.v2.txt	TCGA-DI-A2QT-10A-01D-A19X-01	TCGA-UCEC
CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_D05_913988.nocnv_grch38.seg.v2.txt	TCGA-DI-A2QT-01A-12D-A19X-01	TCGA-UCEC
WRIED_p_TCGA_143_147_150_Hahn_N_GenomeWideSNP_6_C09_799852.nocnv_grch38.seg.v2.txt	TCGA-D1-A1NX-01A-11D-A16C-01	TCGA-UCEC
