ensembl_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	description
ENSG00000175985	9.330147707	1.507686979	0.246383573	1.47E-11	1.80E-09	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1
ENSG00000176055	311.8657675	-0.249634885	0.100126211	0.004833465	0.025853617	MBLAC2	metallo-beta-lactamase domain containing 2
ENSG00000176087	4549.983799	0.184265149	0.068808605	0.005019767	0.026576021	SLC35A4	solute carrier family 35 member A4
ENSG00000176095	2657.388458	-0.558818031	0.072357529	1.50E-15	5.67E-13	IP6K1	inositol hexakisphosphate kinase 1
ENSG00000176148	324.6859021	-0.340789439	0.092453059	3.62E-05	0.000548466	TCP11L1	t-complex 11 like 1
ENSG00000176194	46.56940332	-0.107205039	0.269380432	0.00206966	0.013420473	CIDEA	cell death inducing DFFA like effector a
ENSG00000176204	30.00670262	-2.765823494	0.810493593	1.83E-08	9.22E-07	LRRTM4	leucine rich repeat transmembrane neuronal 4
ENSG00000176222	96.56140188	0.5546422	0.188123308	0.000586902	0.005030947	ZNF404	zinc finger protein 404
ENSG00000176244	46.1887367	-0.772386938	0.20368733	6.12E-06	0.000128649	ACBD7	acyl-CoA binding domain containing 7
ENSG00000176248	2227.747603	-0.183089375	0.073077223	0.007168798	0.03013023	ANAPC2	anaphase promoting complex subunit 2
ENSG00000176383	65.34474017	0.484454288	0.282670957	0.003572264	0.020515151	B3GNT4	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4"
ENSG00000176386	331.9181741	-0.240078331	0.078747623	0.000888027	0.006987061	CDC26	cell division cycle 26
ENSG00000176387	502.840637	1.362528551	0.162111789	2.09E-17	1.28E-14	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2
ENSG00000176396	484.320677	-0.205590153	0.074820323	0.002957706	0.018538645	EID2	EP300 interacting inhibitor of differentiation 2
ENSG00000176399	404.2191013	-0.898468097	0.253799126	2.02E-06	4.97E-05	DMRTA1	DMRT like family A1
ENSG00000176401	54.37399875	-0.293960689	0.118846426	0.004328046	0.023779109	EID2B	EP300 interacting inhibitor of differentiation 2B
ENSG00000176406	74.76604068	0.246456743	0.413061429	0.000428808	0.003932965	RIMS2	regulating synaptic membrane exocytosis 2
ENSG00000176407	2423.822739	0.187938101	0.048650143	8.29E-05	0.001062151	KCMF1	potassium channel modulatory factor 1
ENSG00000176438	461.8694241	-0.307125612	0.132026126	0.00696526	0.034044794	SYNE3	spectrin repeat containing nuclear envelope family member 3
ENSG00000176472	116.8397237	-0.215353846	0.091860184	0.010563731	0.045881406	ZNF575	zinc finger protein 575
ENSG00000176485	3100.817705	-0.397526711	0.188746743	0.003876697	0.021863473	PLAAT3	phospholipase A and acyltransferase 3
ENSG00000176532	234.5562904	-0.474204203	0.556932291	0.007486303	0.035481034	PRR15	proline rich 15
ENSG00000176595	860.5958848	0.646879669	0.256780998	0.001401375	0.010018342	KBTBD11	kelch repeat and BTB domain containing 11
ENSG00000176635	41.97176685	-1.031328124	0.545644671	0.000158014	0.001786528	HORMAD2	HORMA domain containing 2
ENSG00000176697	51.8726774	-0.583843561	0.354093494	0.00322216	0.019031406	BDNF	brain derived neurotrophic factor
ENSG00000176723	49.71408875	-0.373181911	0.147999674	0.002677526	0.016513717	ZNF843	zinc finger protein 843
ENSG00000176771	171.2590862	-0.881921835	0.238484788	2.57E-06	6.05E-05	NCKAP5	NCK associated protein 5
ENSG00000176783	2296.819374	0.179006208	0.068227108	0.006090539	0.026639868	RUFY1	RUN and FYVE domain containing 1
ENSG00000176788	896.0360102	1.175432401	0.250291224	1.16E-06	3.13E-05	BASP1	brain abundant membrane attached signal protein 1
ENSG00000176845	1092.960395	1.01817578	0.168536904	6.84E-10	5.39E-08	METRNL	"meteorin like, glial cell differentiation regulator"
ENSG00000176871	2800.901593	0.379045403	0.077419787	5.27E-07	1.60E-05	WSB2	WD repeat and SOCS box containing 2
ENSG00000176887	80.52962422	0.822243044	0.34942314	0.002008773	0.012974637	SOX11	SRY-box transcription factor 11
ENSG00000176907	1601.456143	-0.784704267	0.206100046	5.24E-06	0.000112636	TCIM	transcriptional and immune response regulator
ENSG00000176909	137.7815771	-1.306299751	0.175793611	8.54E-16	3.55E-13	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
ENSG00000176920	116.0852945	-1.654167937	0.28381934	1.05E-11	1.37E-09	FUT2	fucosyltransferase 2
ENSG00000176927	18.0512272	0.413226619	0.16564714	0.002193334	0.01406942	EFCAB5	EF-hand calcium binding domain 5
ENSG00000176928	269.3295899	0.520466422	0.2201635	0.000732026	0.006023874	GCNT4	glucosaminyl (N-acetyl) transferase 4
ENSG00000176946	2487.013678	0.312696967	0.076119586	1.88E-05	0.000326277	THAP4	THAP domain containing 4
ENSG00000177051	890.591818	-0.251973999	0.096355212	0.003979303	0.022327671	FBXO46	F-box protein 46
ENSG00000177076	63.10237798	-0.430132652	0.195307925	0.004060433	0.022459694	ACER2	alkaline ceramidase 2
ENSG00000177082	94.65774363	0.234166578	0.096881288	0.007462658	0.03539412	WDR73	WD repeat domain 73
ENSG00000177096	446.5807434	-0.47441087	0.193407242	0.00176728	0.01238369	PHETA2	PH domain containing endocytic trafficking adaptor 2
ENSG00000177119	5541.637757	0.349085836	0.101852453	9.50E-05	0.001190099	ANO6	anoctamin 6
ENSG00000177150	763.1080589	0.215026207	0.074973147	0.002163968	0.013918782	FAM210A	family with sequence similarity 210 member A
ENSG00000177191	46.32473736	1.759824174	0.190450194	5.78E-19	6.27E-16	B3GNT8	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
ENSG00000177225	2653.626854	0.249793607	0.083619037	0.001263176	0.009249337	GATD1	glutamine amidotransferase class 1 domain containing 1
ENSG00000177238	27.65573716	0.501320153	0.567370325	0.001136938	0.008486484	TRIM72	tripartite motif containing 72
ENSG00000177283	306.3058238	0.449617085	0.184776986	0.003978368	0.022108445	FZD8	frizzled class receptor 8
ENSG00000177302	1150.126967	-0.207949803	0.076663884	0.003562603	0.020447061	TOP3A	DNA topoisomerase III alpha
ENSG00000177303	1707.300046	-0.219527159	0.092654988	0.01033587	0.045546281	CASKIN2	CASK interacting protein 2
ENSG00000177352	814.163098	-0.451132095	0.072586182	7.81E-11	7.89E-09	CCDC71	coiled-coil domain containing 71
ENSG00000177370	808.3115814	0.315913477	0.091921682	0.000245482	0.002801206	TIMM22	translocase of inner mitochondrial membrane 22
ENSG00000177380	478.7194183	-0.461635772	0.146324636	0.000192255	0.002073428	PPFIA3	PTPRF interacting protein alpha 3
ENSG00000177414	10.15985843	1.254891095	0.627638258	0.002668189	0.016470097	UBE2U	ubiquitin conjugating enzyme E2 U
ENSG00000177425	1989.579533	0.534757969	0.101496758	1.49E-08	7.72E-07	PAWR	pro-apoptotic WT1 regulator
ENSG00000177426	2373.417154	-0.24728764	0.111834212	0.011357415	0.042455238	TGIF1	TGFB induced factor homeobox 1
ENSG00000177465	543.8631709	-0.491912882	0.148517032	6.22E-05	0.000887212	ACOT4	acyl-CoA thioesterase 4
ENSG00000177479	1803.229992	-0.434950355	0.064200434	2.40E-12	4.00E-10	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2
ENSG00000177548	927.4026257	0.272917338	0.097231896	0.002419442	0.015201004	RABEP2	"rabaptin, RAB GTPase binding effector protein 2"
ENSG00000177570	228.2184996	-1.184837742	0.298921745	5.17E-07	1.58E-05	SAMD12	sterile alpha motif domain containing 12
ENSG00000177599	65.16376116	-0.810352847	0.126809731	8.53E-12	1.17E-09	ZNF491	zinc finger protein 491
ENSG00000177606	8093.580539	-0.589590601	0.154468873	1.61E-05	0.000285807	JUN	"Jun proto-oncogene, AP-1 transcription factor subunit"
ENSG00000177614	808.3639657	0.672345253	0.21350124	0.000321913	0.003099095	PGBD5	piggyBac transposable element derived 5
ENSG00000177679	326.4277961	0.910340467	0.355927951	0.000257074	0.002604139	SRRM3	serine/arginine repetitive matrix 3
ENSG00000177721	127.6776757	-0.37195701	0.171919039	0.006108506	0.030880383	ANXA2R	annexin A2 receptor
ENSG00000177728	3670.337851	-0.21129406	0.075244142	0.002672167	0.016489189	TMEM94	transmembrane protein 94
ENSG00000177732	1653.557269	0.420914033	0.137617975	0.000684357	0.005692474	SOX12	SRY-box transcription factor 12
ENSG00000177807	71.56327573	-0.673383161	0.410834437	0.00167909	0.011461051	KCNJ10	potassium inwardly rectifying channel subfamily J member 10
ENSG00000177842	92.96458273	-0.424170339	0.101896871	1.01E-05	0.000194248	ZNF620	zinc finger protein 620
ENSG00000177873	205.0993349	-0.442569968	0.07549558	1.96E-09	1.35E-07	ZNF619	zinc finger protein 619
ENSG00000177932	95.05032077	-0.496046246	0.224443879	0.003004048	0.018065183	ZNF354C	zinc finger protein 354C
ENSG00000177943	1321.471512	0.487616803	0.253944361	0.009829864	0.043864802	MAMDC4	MAM domain containing 4
ENSG00000177954	31407.40541	-0.285511778	0.118546331	0.0070736	0.034431301	RPS27	ribosomal protein S27
ENSG00000177981	1364.277066	0.256847039	0.054926565	1.97E-06	4.86E-05	ASB8	ankyrin repeat and SOCS box containing 8
ENSG00000177990	87.01927711	-0.444660422	0.328974002	0.010067648	0.044633677	DPY19L2	dpy-19 like 2
ENSG00000178057	2716.624397	-0.423140606	0.113106964	2.18E-05	0.000366465	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
ENSG00000178075	413.948353	-0.54651362	0.189933354	0.000439068	0.004008576	GRAMD1C	GRAM domain containing 1C
ENSG00000178104	3246.762754	-0.295526845	0.12577118	0.004800767	0.025719087	PDE4DIP	phosphodiesterase 4D interacting protein
ENSG00000178149	657.3368063	-0.252452767	0.085277697	0.001373915	0.009860441	DALRD3	DALR anticodon binding domain containing 3
ENSG00000178150	31.88677425	-0.484424036	0.264049724	0.006148639	0.031056941	ZNF114	zinc finger protein 114
ENSG00000178163	354.2741179	0.650834303	0.177262896	6.20E-05	0.000852023	ZNF518B	zinc finger protein 518B
ENSG00000178187	21.86172428	-0.641285503	0.277009657	0.001190762	0.008404561	ZNF454	zinc finger protein 454
ENSG00000178201	29.32640018	0.851102289	0.190702999	1.75E-06	4.38E-05	VN1R1	vomeronasal 1 receptor 1
ENSG00000178202	1214.779236	-0.409109249	0.13064434	0.000271292	0.002714479	POGLUT3	protein O-glucosyltransferase 3
ENSG00000178234	1807.704191	0.414521594	0.090593824	2.18E-06	5.30E-05	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11
ENSG00000178252	3558.673133	-0.464402042	0.096046287	1.86E-07	6.61E-06	WDR6	WD repeat domain 6
ENSG00000178385	521.3487914	-0.34228258	0.102703611	0.00026674	0.00268156	PLEKHM3	pleckstrin homology domain containing M3
ENSG00000178386	18.48445162	0.301116529	0.13115559	0.009083353	0.041424672	ZNF223	zinc finger protein 223
ENSG00000178425	1507.678243	-0.334820862	0.106859369	0.000505676	0.004479543	NT5DC1	5'-nucleotidase domain containing 1
ENSG00000178460	75.91435137	-0.336237839	0.138669404	0.003134068	0.018631032	MCMDC2	minichromosome maintenance domain containing 2
ENSG00000178462	10.08830336	-2.379070986	0.734982141	7.45E-07	2.15E-05	TUBAL3	tubulin alpha like 3
ENSG00000178537	2555.804651	-0.368862038	0.105994768	0.000120597	0.001431324	SLC25A20	solute carrier family 25 member 20
ENSG00000178567	1196.448126	-0.228223106	0.088277679	0.0059531	0.030242153	EPM2AIP1	EPM2A interacting protein 1
ENSG00000178585	876.1589828	-0.20958476	0.086826745	0.009089455	0.04144458	CTNNBIP1	catenin beta interacting protein 1
ENSG00000178623	264.3353137	0.84148249	0.276053907	0.000510883	0.004517283	GPR35	G protein-coupled receptor 35
ENSG00000178662	72.24493758	-0.962173293	0.281060254	1.13E-05	0.000211963	CSRNP3	cysteine and serine rich nuclear protein 3
ENSG00000178691	1424.237183	-0.202949114	0.082290363	0.006963848	0.034044794	SUZ12	SUZ12 polycomb repressive complex 2 subunit
ENSG00000178741	5204.888353	0.410835431	0.096842234	7.29E-06	0.00014923	COX5A	cytochrome c oxidase subunit 5A
ENSG00000178752	99.91683411	0.649014356	0.247893047	0.000444336	0.004008271	ERFE	erythroferrone
ENSG00000178773	214.5636927	0.953728141	0.278111283	5.18E-05	0.000729033	CPNE7	copine 7
ENSG00000178795	22.94590432	-0.576531871	0.368480667	0.007866108	0.037247692	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4
ENSG00000178809	10.99648571	2.665246255	0.212228169	3.32E-33	1.98E-29	TRIM73	tripartite motif containing 73
ENSG00000178852	66.33095305	-0.423239857	0.170491323	0.001267961	0.009275827	EFCAB13	EF-hand calcium binding domain 13
ENSG00000178860	1604.755838	-0.602020418	0.446216076	0.002863459	0.017403992	MSC	musculin
ENSG00000178904	847.6793956	0.254404476	0.083384623	0.001176418	0.008729276	DPY19L3	dpy-19 like C-mannosyltransferase 3
ENSG00000178913	3967.740262	0.38797918	0.089296605	4.24E-06	9.36E-05	TAF7	TATA-box binding protein associated factor 7
ENSG00000178917	71.14178188	-0.300274734	0.101590251	0.001254638	0.009203303	ZNF852	zinc finger protein 852
ENSG00000178919	10.17603574	-0.194905766	0.357239421	0.001370017	0.009406986	FOXE1	forkhead box E1
ENSG00000178935	249.2423166	0.266276873	0.092675162	0.002929664	0.017677635	ZNF552	zinc finger protein 552
ENSG00000178950	4238.653216	0.24034316	0.070148104	0.000331206	0.003171918	GAK	cyclin G associated kinase
ENSG00000178965	14.11211436	-0.99405359	0.374200698	0.000178771	0.001963522	ERICH3	glutamate rich 3
ENSG00000178966	393.732211	-0.233700935	0.100144432	0.008631489	0.039882394	RMI1	RecQ mediated genome instability 1
ENSG00000179010	12071.35092	0.176962306	0.061322563	0.002706059	0.016655246	MRFAP1	Morf4 family associated protein 1
ENSG00000179023	577.98072	1.415853041	0.274767727	7.07E-10	5.52E-08	KLHDC7A	kelch domain containing 7A
ENSG00000179029	256.2489175	-0.373728733	0.108116728	6.39E-05	0.000871269	TMEM107	transmembrane protein 107
ENSG00000179041	1156.073809	-0.289009848	0.12963883	0.007389002	0.035467211	RRS1	ribosome biogenesis regulator 1 homolog
ENSG00000179058	11.69041983	-0.417014758	0.273079135	0.010200934	0.045105556	C9orf50	chromosome 9 open reading frame 50
ENSG00000179083	136.9799343	-1.243203361	1.035805317	5.41E-05	0.000766277	FAM133A	family with sequence similarity 133 member A
ENSG00000179085	1946.166115	-0.342613851	0.153197334	0.005505821	0.028503869	DPM3	"dolichyl-phosphate mannosyltransferase subunit 3, regulatory"
ENSG00000179133	16.40655094	-1.328897639	0.462154071	8.01E-05	0.001035973	C10orf67	chromosome 10 open reading frame 67
ENSG00000179152	1834.317487	-0.416124959	0.083132053	1.14E-07	4.32E-06	TCAIM	"T cell activation inhibitor, mitochondrial"
ENSG00000179195	4355.313524	0.250123118	0.0779948	0.000660885	0.005531953	ZNF664	zinc finger protein 664
ENSG00000179222	9580.69755	0.374992272	0.138367008	0.001902914	0.012638494	MAGED1	MAGE family member D1
ENSG00000179241	610.0709904	0.334857346	0.160437095	0.008749546	0.040295207	LDLRAD3	low density lipoprotein receptor class A domain containing 3
ENSG00000179242	254.6915075	1.938232782	0.244760048	2.69E-15	9.44E-13	CDH4	cadherin 4
ENSG00000179314	421.2802444	0.836676461	0.223673509	1.45E-05	0.000262727	WSCD1	WSC domain containing 1
ENSG00000179331	13.80209628	-0.583664911	0.259788856	0.00191311	0.012635424	RAB39A	"RAB39A, member RAS oncogene family"
ENSG00000179348	174.9912901	0.42372671	0.165643647	0.003251713	0.019144339	GATA2	GATA binding protein 2
ENSG00000179403	5585.367493	-0.403134959	0.150587069	0.001095227	0.008249999	VWA1	von Willebrand factor A domain containing 1
ENSG00000179431	297.019341	0.739434469	0.179097945	3.52E-07	1.15E-05	FJX1	four-jointed box kinase 1
ENSG00000179476	210.9577457	-0.214921143	0.09111193	0.010152548	0.044926577	C14orf28	chromosome 14 open reading frame 28
ENSG00000179520	8.659613842	-0.849633123	0.732896214	0.001656108	0.011343124	SLC17A8	solute carrier family 17 member 8
ENSG00000179598	198.6921234	0.47969938	0.12578716	4.01E-05	0.000599623	PLD6	phospholipase D family member 6
ENSG00000179603	79.87426949	0.531850067	0.474002667	0.007107536	0.034230764	GRM8	glutamate metabotropic receptor 8
ENSG00000179636	50.1677924	-0.938789495	0.343513497	0.000168048	0.001868977	TPPP2	tubulin polymerization promoting protein family member 2
ENSG00000179674	91.65677197	1.490331674	0.525110646	1.90E-05	0.000328533	ARL14	ADP ribosylation factor like GTPase 14
ENSG00000179833	1509.341034	-0.219234826	0.084359487	0.005691339	0.025851345	SERTAD2	SERTA domain containing 2
ENSG00000179846	21.16843138	0.630024693	0.258749621	0.001343361	0.009688104	NKPD1	NTPase KAP family P-loop domain containing 1
ENSG00000179855	461.27443	-0.490487434	0.149462831	0.000203783	0.002169768	GIPC3	GIPC PDZ domain containing family member 3
ENSG00000179869	30.71653542	0.974554715	0.602756333	8.10E-05	0.001035794	ABCA13	ATP binding cassette subfamily A member 13
ENSG00000179873	73.69416914	-1.667337272	0.318988915	3.15E-09	2.03E-07	NLRP11	NLR family pyrin domain containing 11
ENSG00000179889	6407.237069	0.255081171	0.077396828	0.000594693	0.005096578	PDXDC1	pyridoxal dependent decarboxylase domain containing 1
ENSG00000179909	121.5188065	-0.335592526	0.154868655	0.009350701	0.041878877	ZNF154	zinc finger protein 154
ENSG00000179912	1604.916556	0.175796509	0.065533487	0.005491182	0.028453465	R3HDM2	R3H domain containing 2
ENSG00000179921	88.34811491	0.443542172	0.217852659	0.006319337	0.031366889	GPBAR1	G protein-coupled bile acid receptor 1
ENSG00000179981	1216.241754	-0.41083727	0.094598301	4.38E-06	8.37E-05	TSHZ1	teashirt zinc finger homeobox 1
ENSG00000180008	581.6435135	-0.232713357	0.084193355	0.002197793	0.014090444	SOCS4	suppressor of cytokine signaling 4
ENSG00000180035	482.8708465	-0.497216676	0.085112048	2.70E-10	2.54E-08	ZNF48	zinc finger protein 48
ENSG00000180089	793.169953	0.994781729	0.200691794	2.38E-07	8.17E-06	TMEM86B	transmembrane protein 86B
ENSG00000180098	630.8594152	-0.201442951	0.086750672	0.009815899	0.043858525	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
ENSG00000180104	5595.104512	0.290316438	0.092438891	0.000514884	0.00454929	EXOC3	exocyst complex component 3
ENSG00000180113	75.76218459	-0.665149772	0.234392636	0.000164898	0.001839087	TDRD6	tudor domain containing 6
ENSG00000180155	2337.644604	-0.728396072	0.235384848	4.44E-05	0.00065357	LYNX1	Ly6/neurotoxin 1
ENSG00000180190	626.3860795	0.386748196	0.16347334	0.005491271	0.028453465	TDRP	testis development related protein
ENSG00000180263	854.9829572	0.382565284	0.140876572	0.001221842	0.009004718	FGD6	"FYVE, RhoGEF and PH domain containing 6"
ENSG00000180346	725.9788524	-0.298394225	0.137054423	0.011381719	0.048949394	TIGD2	tigger transposable element derived 2
ENSG00000180354	875.4968218	-0.378883173	0.151617699	0.002452443	0.015363835	MTURN	"maturin, neural progenitor differentiation regulator homolog"
ENSG00000180357	1595.205483	0.222068205	0.083288176	0.005203856	0.027326257	ZNF609	zinc finger protein 609
ENSG00000180376	281.7713816	-0.474538226	0.096435408	1.70E-07	6.14E-06	CCDC66	coiled-coil domain containing 66
ENSG00000180398	6859.409378	0.287509969	0.086383922	0.000478411	0.004287366	MCFD2	"multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
ENSG00000180432	13098.00141	-0.42952824	0.480694238	0.00581059	0.029676179	CYP8B1	cytochrome P450 family 8 subfamily B member 1
ENSG00000180488	930.7010199	0.251331234	0.099509831	0.004325032	0.023779109	MIGA1	mitoguardin 1
ENSG00000180535	293.1248342	1.327924609	0.251757376	3.31E-09	2.11E-07	BHLHA15	basic helix-loop-helix family member a15
ENSG00000180543	444.3965275	2.380719873	0.198911323	1.11E-33	8.85E-30	TSPYL5	TSPY like 5
ENSG00000180592	187.8956771	-0.973180885	0.191027836	1.05E-09	7.71E-08	SKIDA1	SKI/DACH domain containing 1
ENSG00000180596	241.3282993	0.628596426	0.231980665	0.00050453	0.004472709	H2BC4	H2B clustered histone 4
ENSG00000180730	39.13793748	0.94670767	0.320301227	7.69E-05	0.001003949	SHISA2	shisa family member 2
ENSG00000180745	608.510146	1.083117462	0.364671756	0.000494218	0.004407504	CLRN3	clarin 3
ENSG00000180777	35.65343954	1.766168947	0.503339159	8.93E-07	2.47E-05	ANKRD30B	ankyrin repeat domain 30B
ENSG00000180787	202.7697286	0.704066484	0.18583701	4.28E-05	0.000633333	ZFP3	ZFP3 zinc finger protein
ENSG00000180815	18.685574	0.979600939	0.290786598	0.000127246	0.001490216	MAP3K15	mitogen-activated protein kinase kinase kinase 15
ENSG00000180822	771.5623106	-0.27631952	0.103518395	0.002621767	0.016232772	PSMG4	proteasome assembly chaperone 4
ENSG00000180871	20.61059069	-0.569159931	0.290600629	0.001955603	0.012305808	CXCR2	C-X-C motif chemokine receptor 2
ENSG00000180884	192.7648246	-0.361445746	0.092339211	2.96E-05	0.000469123	ZNF792	zinc finger protein 792
ENSG00000180902	1442.711642	0.241254286	0.098532651	0.007679862	0.036545067	D2HGDH	D-2-hydroxyglutarate dehydrogenase
ENSG00000180914	256.5580148	1.208628799	0.243778925	5.34E-09	3.19E-07	OXTR	oxytocin receptor
ENSG00000180929	17.96473099	-0.632951047	0.385476048	0.001460526	0.010314481	GPR62	G protein-coupled receptor 62
ENSG00000180938	110.6563481	-0.281380556	0.139822836	0.010655838	0.046660364	ZNF572	zinc finger protein 572
ENSG00000181004	161.8301588	-0.28086599	0.120380253	0.006400222	0.031915489	BBS12	Bardet-Biedl syndrome 12
ENSG00000181031	569.3701055	0.507745192	0.137280094	2.78E-05	0.00044625	RPH3AL	rabphilin 3A like (without C2 domains)
ENSG00000181061	2916.49908	-0.426681995	0.110541213	1.64E-05	0.000291902	HIGD1A	HIG1 hypoxia inducible domain family member 1A
ENSG00000181085	122.9838259	0.441138229	0.396219687	0.005748885	0.029437763	MAPK15	mitogen-activated protein kinase 15
ENSG00000181264	249.9102226	0.496881304	0.14064876	7.91E-05	0.001027614	TLCD5	TLC domain containing 5
ENSG00000181392	409.5123293	-0.928458207	0.263741274	1.65E-06	4.20E-05	SYNE4	spectrin repeat containing nuclear envelope family member 4
ENSG00000181396	1825.416893	-0.35500971	0.098137367	6.64E-05	0.000898906	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
ENSG00000181409	346.0730179	0.94491179	0.186517156	3.97E-08	1.75E-06	AATK	apoptosis associated tyrosine kinase
ENSG00000181444	560.1672688	1.359514184	0.171365791	1.60E-15	5.88E-13	ZNF467	zinc finger protein 467
ENSG00000181449	36.45853478	-1.092389913	0.701178076	0.001132123	0.008457907	SOX2	SRY-box transcription factor 2
ENSG00000181450	289.4601815	0.384518324	0.114801048	0.000283413	0.002805198	ZNF678	zinc finger protein 678
ENSG00000181458	1815.85509	-0.71197303	0.320005685	0.000553206	0.004807207	TMEM45A	transmembrane protein 45A
ENSG00000181467	1906.921553	-0.254403636	0.095304368	0.00299531	0.01802172	RAP2B	"RAP2B, member of RAS oncogene family"
ENSG00000181541	52.4998506	1.206244229	0.402887578	0.000178042	0.001958301	MAB21L2	mab-21 like 2
ENSG00000181555	2440.445402	-0.425552797	0.07128371	6.52E-10	5.18E-08	SETD2	"SET domain containing 2, histone lysine methyltransferase"
ENSG00000181666	1212.426367	0.243225541	0.088747784	0.004300389	0.02368945	ZNF875	zinc finger protein 875
ENSG00000181690	159.6780812	-1.676873536	0.271891801	1.05E-13	2.53E-11	PLAG1	PLAG1 zinc finger
ENSG00000181704	2584.754333	0.204292888	0.073896184	0.003114414	0.018546548	YIPF6	Yip1 domain family member 6
ENSG00000181744	1163.403368	-0.514216489	0.179621742	0.000340455	0.003238341	DIPK2A	divergent protein kinase domain 2A
ENSG00000181778	113.7639273	-0.882201635	1.393625086	0.000379912	0.003558374	TMEM252	transmembrane protein 252
ENSG00000181790	116.897751	2.040483088	0.237467235	2.75E-16	1.31E-13	ADGRB1	adhesion G protein-coupled receptor B1
ENSG00000181830	4527.711167	-0.362954137	0.155512942	0.002814077	0.017173859	SLC35C1	solute carrier family 35 member C1
ENSG00000181894	509.2290771	-0.309827096	0.113064205	0.001720272	0.012152716	ZNF329	zinc finger protein 329
ENSG00000181929	2301.305841	0.183646293	0.049714153	0.000145857	0.00166886	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1
ENSG00000181991	800.0338618	0.28086165	0.067321506	1.45E-05	0.000263102	MRPS11	mitochondrial ribosomal protein S11
ENSG00000182010	84.22276839	-0.745575914	0.21962271	2.51E-05	0.000409528	RTKN2	rhotekin 2
ENSG00000182013	459.6959023	1.508930922	0.323962614	1.07E-06	2.91E-05	PNMA8A	PNMA family member 8A
ENSG00000182050	92.98662113	-1.418183287	0.596750803	0.00060978	0.005174991	MGAT4C	MGAT4 family member C
ENSG00000182054	11302.97005	0.581874244	0.119566377	2.14E-07	7.46E-06	IDH2	isocitrate dehydrogenase (NADP(+)) 2
ENSG00000182087	4678.95397	0.189382667	0.07495302	0.006689342	0.033128697	TMEM259	transmembrane protein 259
ENSG00000182095	4853.607409	0.202247784	0.079981696	0.00746595	0.035735898	TNRC18	trinucleotide repeat containing 18
ENSG00000182107	763.1975887	-0.604674825	0.227702816	0.000279733	0.002777342	TMEM30B	transmembrane protein 30B
ENSG00000182111	14.88046172	-0.168424	0.328379467	0.007076081	0.03443171	ZNF716	zinc finger protein 716
ENSG00000182118	377.8076415	-0.340209277	0.156908598	0.005164333	0.027166557	FAM89A	family with sequence similarity 89 member A
ENSG00000182132	18.79598099	0.700261816	0.354602497	0.004677005	0.025208908	KCNIP1	potassium voltage-gated channel interacting protein 1
ENSG00000182134	482.6111618	-0.855701496	0.133557453	1.00E-12	1.81E-10	TDRKH	tudor and KH domain containing
ENSG00000182149	4050.12509	0.185567707	0.057976904	0.000981921	0.00759064	IST1	IST1 factor associated with ESCRT-III
ENSG00000182156	929.0106209	-0.958763528	0.401517462	0.000334505	0.003194536	ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7
ENSG00000182173	1310.231962	-0.221896532	0.091696239	0.006968508	0.034044794	TSEN54	tRNA splicing endonuclease subunit 54
ENSG00000182179	2169.246583	-0.434187121	0.127868227	6.13E-05	0.000845928	UBA7	ubiquitin like modifier activating enzyme 7
ENSG00000182180	3320.694539	0.207382312	0.065837435	0.001160032	0.008631856	MRPS16	mitochondrial ribosomal protein S16
ENSG00000182183	42.4422632	0.571639807	0.352794142	0.002497296	0.015575291	SHISAL2A	shisa like 2A
ENSG00000182185	125.6250899	-0.407432756	0.11596712	4.61E-05	0.000672007	RAD51B	RAD51 paralog B
ENSG00000182263	363.0149227	-0.70274866	0.219156445	1.86E-05	0.000336167	FIGN	"fidgetin, microtubule severing factor"
ENSG00000182264	10.77176929	-0.405707085	0.234443262	0.011137033	0.048174988	IZUMO1	izumo sperm-egg fusion 1
ENSG00000182272	294.0231531	1.74176358	0.352536057	6.97E-07	2.03E-05	B4GALNT4	"beta-1,4-N-acetyl-galactosaminyltransferase 4"
ENSG00000182318	231.1024377	-0.330215437	0.068271546	3.79E-07	1.20E-05	ZSCAN22	zinc finger and SCAN domain containing 22
ENSG00000182372	580.3242632	0.443058715	0.119394745	6.72E-05	0.000906448	CLN8	CLN8 transmembrane ER and ERGIC protein
ENSG00000182378	1441.791795	0.689283798	0.169305591	1.65E-05	0.000292019	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
ENSG00000182379	393.082727	0.798985531	0.326569577	0.001173948	0.008716371	NXPH4	neurexophilin 4
